7321;0.00;17840319686.25;2069316342.97;6248744770.69;0.00;22019748113.97
7327;0.00;182629716733.32;5443988671.46;78954506882.22;0.00;256140234944.08
7329;0.00;10703943.94;15781164385.37;13671511586.86;0.00;-2098948854.56
7350;0.00;0.00;153325345054.68;36105365379.43;0.00;0.00
7361;0.00;0.00;110832665050.77;68018284281.33;0.00;0.00
7370;0.00;144664814287.81;4695979977469.95;3279216174658.98;0.00;-1272098988523.16
7390;0.00;88418955618.24;259866452636.98;165678193953.59;0.00;-5769303065.15
7391;0.00;1031428147.03;1662585273.81;4429408696.06;0.00;3798251569.28
8004;0.00;0.00;5208820228.84;21699263598.52;0.00;0.00
8010;0.00;0.00;487846088.26;371395758.98;0.00;0.00
8011;0.00;0.00;19556556.34;41405932.91;0.00;0.00
8012;0.00;0.00;997788.73;424661.88;0.00;0.00
8013;0.00;0.00;13177811163.70;3758089363.92;0.00;0.00
8014;0.00;0.00;1342983192.73;3791600558.58;0.00;0.00
8022;0.00;0.00;76468932.39;212161988.40;0.00;0.00
8023;0.00;0.00;2001533440.04;7091229996.56;0.00;0.00
8031;0.00;0.00;218516718.77;290866569.86;0.00;0.00
8032;0.00;0.00;383355816090.26;226443079183.51;0.00;0.00
8033;0.00;0.00;461821389055.19;1284602025552.93;0.00;0.00
8034;0.00;0.00;49010824079.92;66032314837.03;0.00;0.00
8042;0.00;0.00;1044803912.58;952567278.77;0.00;0.00
8043;0.00;0.00;82937083.09;263937646.81;0.00;0.00
8050;0.00;0.00;21983521.62;54385080.11;0.00;0.00
8051;0.00;0.00;1107406697.10;5526007593.73;0.00;0.00
8052;0.00;0.00;71090821208.93;78427923409.07;0.00;0.00
8062;0.00;0.00;65392138.56;1231558517.43;0.00;0.00
8063;0.00;0.00;1094763890.14;51322287.75;0.00;0.00
8073;0.00;0.00;52713062.53;2796472.47;0.00;0.00
8074;0.00;0.00;142801715.58;154216650.53;0.00;0.00
8082;0.00;0.00;10463246667.77;8104706929.15;0.00;0.00
8083;0.00;0.00;149241660467.74;107370799435.18;0.00;0.00
8099;0.00;0.00;67011471179.25;11876154419.44;0.00;0.00
8100;0.00;0.00;2117542540.90;2556323566.60;0.00;0.00
8101;0.00;0.00;78850017347.76;28702799299.52;0.00;0.00
8110;0.00;0.00;2420680040.36;7785796063.18;0.00;0.00
8111;0.00;0.00;59313966.19;114256206.09;0.00;0.00
8130;0.00;0.00;48203889.84;29640601.95;0.00;0.00
8131;0.00;0.00;67802567173.68;179262521911.52;0.00;0.00
8132;0.00;0.00;10950803909.03;13463283190.77;0.00;0.00
8140;0.00;0.00;1102385234.48;821206476.59;0.00;0.00
8150;0.00;0.00;14047711937.75;40463511519.50;0.00;0.00
8170;0.00;0.00;193705571.19;357042448.79;0.00;0.00
8191;0.00;0.00;5205857876.11;14935628357.29;0.00;0.00
8199;0.00;0.00;2711827058.42;4113740329.94;0.00;0.00
8211;0.00;0.00;119145271107.49;95815702819.37;0.00;0.00
8231;0.00;0.00;299307078.74;770296759.30;0.00;0.00
8241;0.00;0.00;93585315345.16;28479237772.23;0.00;0.00
8243;0.00;0.00;32747700.42;693656570.81;0.00;0.00
8252;0.00;0.00;54308942.97;194091328.36;0.00;0.00
8271;0.00;0.00;131989033.71;39534810.64;0.00;0.00
8272;0.00;0.00;34683618324.37;12377372864.83;0.00;0.00
8280;0.00;0.00;204832727173.38;219300686666.43;0.00;0.00
8299;0.00;0.00;3835788695.63;3806023713.00;0.00;0.00
8312;0.00;0.00;525108864.92;1109634059.19;0.00;0.00
8351;0.00;0.00;470066257.81;94899599.10;0.00;0.00
8359;0.00;0.00;285823001.51;314147029.72;0.00;0.00
8363;0.00;0.00;63696044.68;307929534.42;0.00;0.00
8380;0.00;0.00;3563235707.22;1537009076.24;0.00;0.00
8399;0.00;0.00;3082614232.18;2152222718.00;0.00;0.00
8410;0.00;0.00;10073073040.84;12899720448.09;0.00;0.00
8420;0.00;0.00;2645641851121.62;538423876049.10;0.00;0.00
8440;0.00;0.00;40145625277.46;15580236188.90;0.00;0.00
8470;0.00;0.00;6050339811.23;66979581345.94;0.00;0.00
8510;0.00;0.00;23266579438.23;28715877609.57;0.00;0.00
9001;0.00;0.00;789.48;858.00;0.00;0.00
9002;0.00;0.00;1074184565.22;715388160.27;0.00;0.00
9003;0.00;0.00;11592038508.08;17012038130.56;0.00;0.00
9010;0.00;0.00;2046954.76;69205584.28;0.00;0.00
9011;0.00;0.00;43084.57;47369.91;0.00;0.00
9012;0.00;0.00;25311380114.73;3009014926.93;0.00;0.00
9013;0.00;0.00;4066935588.79;5840174161.27;0.00;0.00
9017;0.00;0.00;11901633851.85;27048114572.98;0.00;0.00
9021;0.00;0.00;150572380.78;548198410.15;0.00;0.00
9022;0.00;0.00;97735127.71;24924912.26;0.00;0.00
9024;0.00;0.00;117886885621.14;157680332350.98;0.00;0.00
9031;0.00;0.00;7969023719.56;8713400927.71;0.00;0.00
9032;0.00;0.00;5709199440.17;11337850021.14;0.00;0.00
9034;0.00;0.00;336885070859.51;337265331926.17;0.00;0.00
9039;0.00;0.00;32885773.80;14584409.25;0.00;0.00
9040;0.00;0.00;17035618.18;3910757.42;0.00;0.00
9041;0.00;0.00;74552401.76;70356345.51;0.00;0.00
9042;0.00;0.00;47960.70;82540.41;0.00;0.00
9043;0.00;0.00;53772967269.47;976806930.22;0.00;0.00
9044;0.00;0.00;742816526.06;619060130.23;0.00;0.00
9045;0.00;0.00;424121915933.39;357152613716.10;0.00;0.00
9049;0.00;0.00;866891.92;2075454.83;0.00;0.00
9051;0.00;0.00;134459839.67;138667573.59;0.00;0.00
9052;0.00;0.00;425386.80;159934.70;0.00;0.00
9054;0.00;0.00;59790802292.38;33494054257.41;0.00;0.00
9060;0.00;0.00;111219084638.04;72407411754.48;0.00;0.00
9061;0.00;0.00;1312.95;1831.70;0.00;0.00
9062;0.00;0.00;35839999.40;18746181.75;0.00;0.00
9063;0.00;0.00;44300837907.84;11336282363.34;0.00;0.00
9064;0.00;0.00;43088761.68;432082824.93;0.00;0.00
9082;0.00;0.00;140620247.96;11389666.81;0.00;0.00
9083;0.00;0.00;345683899.89;241385404.92;0.00;0.00
9084;0.00;0.00;53533462412.87;235443462790.57;0.00;0.00
9099;0.00;0.00;3432059.33;751917.92;0.00;0.00
9100;0.00;0.00;2836989583.28;1378176512.14;0.00;0.00
9110;0.00;0.00;765812366.45;146004612.10;0.00;0.00
9130;0.00;0.00;2431712.57;10984347.13;0.00;0.00
9131;0.00;0.00;17849237813.94;23370629869.20;0.00;0.00
9132;0.00;0.00;2021863061.18;2395826104.61;0.00;0.00
9140;0.00;0.00;172914931.62;42733817.60;0.00;0.00
9150;0.00;0.00;1016134847.49;912485500.75;0.00;0.00
9170;0.00;0.00;11548937.52;5390134.90;0.00;0.00
9199;0.00;0.00;2306794960.71;2188634378.72;0.00;0.00
9202;0.00;0.00;16884124810.28;49711480232.31;0.00;0.00
9211;0.00;0.00;55772438430.65;51316661570.81;0.00;0.00
9231;0.00;0.00;81712920.94;51240931.13;0.00;0.00
9241;0.00;0.00;6352799111.79;15533408352.52;0.00;0.00
9243;0.00;0.00;5059625.00;4052456.85;0.00;0.00
9251;0.00;0.00;857139512.88;424011210.43;0.00;0.00
9252;0.00;0.00;76069105.28;703180098.90;0.00;0.00
9253;0.00;0.00;1409231788.73;1853258952.43;0.00;0.00
9255;0.00;0.00;5865734709.28;14778511910.52;0.00;0.00
9260;0.00;0.00;5970880757.98;2088536902.97;0.00;0.00
9270;0.00;0.00;77972112.45;272543007.20;0.00;0.00
9271;0.00;0.00;6552903814.84;3378400750.77;0.00;0.00
9280;0.00;0.00;48490215761.34;383975999779.05;0.00;0.00
9299;0.00;0.00;1476574689.24;3732196550.33;0.00;0.00
9301;0.00;0.00;5055725217.86;176433410112.76;0.00;0.00
9302;0.00;0.00;51576230653.78;34983552778.31;0.00;0.00
9303;0.00;0.00;38335409480.34;6540066513.66;0.00;0.00
9305;0.00;0.00;28987362.22;102763477.58;0.00;0.00
9306;0.00;0.00;786886634.18;1045749304.60;0.00;0.00
9309;0.00;0.00;139173218.11;401129496.76;0.00;0.00
9311;0.00;0.00;15177041470.21;2130803178.91;0.00;0.00
9312;0.00;0.00;23354247301.30;11423065469.57;0.00;0.00
9313;0.00;0.00;26160115174.18;14295522580.29;0.00;0.00
9314;0.00;0.00;11567781002.43;8396153193.32;0.00;0.00
9319;0.00;0.00;978555645.24;5222776576.28;0.00;0.00
9321;0.00;0.00;23188907637.09;1304661324.38;0.00;0.00
9322;0.00;0.00;3608270356.31;1891360764.13;0.00;0.00
9323;0.00;0.00;3981631578.18;2680288991.19;0.00;0.00
9324;0.00;0.00;7759296934.70;1685009222.35;0.00;0.00
9329;0.00;0.00;17034592999.40;18614790521.68;0.00;0.00
9330;0.00;0.00;48494293536.54;61437306369.01;0.00;0.00
9331;0.00;0.00;381688654.33;516629528.01;0.00;0.00
9332;0.00;0.00;6865443914.54;8084457994.74;0.00;0.00
9335;0.00;0.00;66152.84;47346.71;0.00;0.00
9337;0.00;0.00;19195689520.11;19078900423.49;0.00;0.00
9339;0.00;0.00;59361758.40;105833968.46;0.00;0.00
9340;0.00;0.00;83636373.34;181822883.81;0.00;0.00
9342;0.00;0.00;743085132.98;48657081830.82;0.00;0.00
9343;0.00;0.00;2624370208.56;561767437.81;0.00;0.00
9344;0.00;0.00;266964870.69;151687604.47;0.00;0.00
9351;0.00;0.00;585488092.21;529004623.56;0.00;0.00
9359;0.00;0.00;231807138.95;978351003.66;0.00;0.00
9380;0.00;0.00;1161954.16;3236076.00;0.00;0.00
9391;0.00;0.00;1254461206.99;1655369826.99;0.00;0.00
9392;0.00;0.00;3302923358.24;338353549.62;0.00;0.00
9394;0.00;0.00;2261687101.05;3599119580.87;0.00;0.00
9395;0.00;0.00;1188169311.73;335706827.87;0.00;0.00
9396;0.00;0.00;221766340.95;303264423.22;0.00;0.00
9397;0.00;0.00;31460842718.10;48032006018.19;0.00;0.00
9398;0.00;0.00;5445138432.41;792947101.59;0.00;0.00
9399;0.00;0.00;5138968345.56;5346061667.13;0.00;0.00
9410;0.00;0.00;28745818689.51;17766157570.20;0.00;0.00
9420;0.00;0.00;585543088285.11;1813483997823.41;0.00;0.00
9440;0.00;0.00;39224414877.09;42556891861.14;0.00;0.00
9470;0.00;0.00;124288223314.91;230023468888.37;0.00;0.00
9510;0.00;0.00;31974517.77;39614405.88;0.00;0.00
9600;0.00;0.00;6881896495.36;31176455711.15;0.00;0.00
КЛАСС  1  Денежные средства, драгоценные металлы и межбанковские операции;КЛАСС  2  Кредитные и иные активные операции с клиентами;КЛАСС  3  Счета по операциям клиентов;КЛАСС  4  Ценные бумаги;КЛАСС  5  Долгосрочные финансовые вложения в уставные фонды юридических лиц, основные средства и прочее имущество;КЛАСС  6  Прочие активы и прочие пассивы;КЛАСС  7  Собственный капитал банка;КЛАСС  8  Доходы банка;КЛАСС  9  Расходы банка
